"id","learning_rate","num_hidden","num_neurons","dropout_hidden","pccc","pccc_validate"
441,0.01,4,200,0.7,0.538461538461538,0.547872340425532
511,0.01,3,100,0.75,0.538461538461538,0.457446808510638
565,0.14,3,400,0.75,0.538461538461538,0.627659574468085
601,0.01,1,100,0.8,0.538461538461538,0.718085106382979
610,0.14,2,100,0.8,0.538461538461538,0.654255319148936
712,0.04,3,100,0.85,0.538461538461538,0.319148936170213
715,0.14,3,100,0.85,0.538461538461538,0.547872340425532
864,0.1,3,400,0.9,0.538461538461538,0.452127659574468
918,0.06,4,100,0.95,0.538461538461538,0.638297872340426
929,0.1,1,200,0.95,0.538461538461538,0.478723404255319
948,0.06,5,200,0.95,0.538461538461538,0.696808510638298
236,0.01,3,200,0.6,0.533333333333333,0.335106382978723
275,0.14,5,400,0.6,0.533333333333333,0.707446808510638
284,0.1,2,500,0.6,0.533333333333333,0.707446808510638
378,0.06,1,500,0.65,0.533333333333333,0.622340425531915
630,0.14,1,200,0.8,0.533333333333333,0.648936170212766
689,0.1,3,500,0.8,0.533333333333333,0.638297872340426
700,0.14,5,500,0.8,0.533333333333333,0.478723404255319
740,0.14,3,200,0.85,0.533333333333333,0.574468085106383
747,0.04,5,200,0.85,0.533333333333333,0.611702127659574
788,0.06,3,500,0.85,0.533333333333333,0.632978723404255
833,0.06,2,200,0.9,0.533333333333333,0.606382978723404
923,0.06,5,100,0.95,0.533333333333333,0.654255319148936
88,0.06,3,500,0.5,0.528205128205128,0.622340425531915
90,0.14,3,500,0.5,0.528205128205128,0.659574468085106
221,0.01,5,100,0.6,0.528205128205128,0.627659574468085
322,0.04,5,100,0.65,0.528205128205128,0.648936170212766
455,0.14,1,400,0.7,0.528205128205128,0.606382978723404
479,0.1,1,500,0.7,0.528205128205128,0.574468085106383
553,0.06,1,400,0.75,0.528205128205128,0.659574468085106
618,0.06,4,100,0.8,0.528205128205128,0.595744680851064
695,0.14,4,500,0.8,0.528205128205128,0.553191489361702
755,0.14,1,400,0.85,0.528205128205128,0.670212765957447
946,0.01,5,200,0.95,0.528205128205128,0.638297872340426
961,0.01,3,400,0.95,0.528205128205128,0.702127659574468
987,0.04,3,500,0.95,0.528205128205128,0.606382978723404
86,0.01,3,500,0.5,0.523076923076923,0.702127659574468
203,0.06,1,100,0.6,0.523076923076923,0.659574468085106
230,0.14,1,200,0.6,0.523076923076923,0.664893617021277
402,0.04,1,100,0.7,0.523076923076923,0.574468085106383
489,0.1,3,500,0.7,0.523076923076923,0.382978723404255
